title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
フラッピーリミテッド'85,Flappy - Limited 85,472,MSX,DBS1008a.bin,DBS1008.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=472
めいず君,Maze-kun,474,MSX2,TEL1016a.bin,TEL1016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=474
Manhattan Requiem,Manhattan Requiem,475,FM-7,RIV0022a.bin,RIV0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=475
YAKSA,Yaksa,477,PC-8801,TEL0013a.bin,TEL0013.bmp,TEL0013m.bin,TEL0013d.bin,https://www.amusement-center.com/project/egg/game/?product_id=477
ロボクラッシュ,Robo Crush,478,MSX,SYS1001a.bin,SYS1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=478
KISS OF MURDER -殺意の接吻-,Kiss of Murder - Satsui no Seppun,480,FM-7,RIV0023a.bin,RIV0023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=480
覇邪の封印,Haja no Fuuin,481,FM-7,KSK0022a.bin,KSK0022.bmp,KSK0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=481
テグザー,Thexder,483,FM-7,GAR0011a.bin,GAR0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=483
惑星メフィウス,Wakusei Mephius,484,FM-7,TAE0021a.bin,TAE0021.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=484
ハイドライド３SV,Hydlide 3 SV,486,X68000,TAE0020a.bin,TAE0020.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=486
あーくしゅ,Arcush,487,PC-9801,TEL0034a.bin,TEL0034.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=487
ガイアの紋章,Gaia no Monshou,489,PC-8801,NCS0006a.bin,NCS0006.bmp,,NCS0006d.bin,https://www.amusement-center.com/project/egg/game/?product_id=489
ミオのミステリーアドベンチャー,Meo's Mystery Adventure,490,PC-8801,SYS0028a.bin,SYS0028.bmp,SYS0028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=490
キャンペーン版大戦略II,Campaign-ban Daisakusen II,492,MSX2,SYS1003a.bin,SYS1003.bmp,SYS1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=492
暗黒星雲,Ankoku Seiun,494,FM-7,TAE0022a.bin,TAE0022.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=494
テラ4001,Terra 4001,495,FM-7,TAE0023a.bin,TAE0023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=495
キャンペーン版大戦略II,Campaign-ban Daisakusen II,497,PC-8801,SYS0008a.bin,SYS0008.bmp,SYS0008m.bin,SYS0008d.bin,https://www.amusement-center.com/project/egg/game/?product_id=497
ライトニングバッカス,Lightning Baccus - The Knight of Iron,498,PC-8801,NCS0007a.bin,NCS0007.bmp,NCS0007m.bin,NCS0007d.bin,https://www.amusement-center.com/project/egg/game/?product_id=498
黄金の墓,Ougon no Haka,500,PC-8801,ROM0001a.bin,ROM0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=500
ガイフレーム,Gaiframe,501,PC-8801,NCS0008a.bin,NCS0008.bmp,NCS0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=501
大脱走,Daidassou,502,PC-8801,CAR0004a.bin,CAR0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=502
エルスリード,Elthlead,504,PC-8801,NCS0009a.bin,NCS0009.bmp,,NCS0009d.bin,https://www.amusement-center.com/project/egg/game/?product_id=504
クリムゾン,Crimson,505,MSX2,XTA1002a.bin,XTA1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=505
戦国秋葉原信長伝,Sengoku Akihabara Nobunaga-den,507,PC-9801,MEW0001a.bin,MEW0001.bmp,MEW0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=507
メイドゥム,Maidum,508,PC-8801,NCS0010a.bin,NCS0010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=508
1chipMSXテストデータ_act,1-chip MSX Test Data act,509,MSX,2,aaaa509.rombbb,,,https://www.amusement-center.com/project/egg/game/?product_id=509
クリムゾンII,Crimson II,511,MSX2,XTA1003a.bin,XTA1003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=511
サイキックウォー,Psychic War - Cosmic Soldier 2,512,MSX,KSK1007a.bin,KSK1007.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=512
AIR COMBAT 遊撃王II,Air Combat - Yuugekiou,514,X68000,SYS0019a.bin,SYS0019.bmp,SYS0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=514
ライトニングバッカス,Lightning Baccus - The Knight of Iron,515,X68000,NCS0011a.bin,NCS0011.bmp,NCS0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=515
ブルトン・レイ,Bretonne Lais,517,X68000,SYS0013a.bin,SYS0013.bmp,SYS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=517
キャンペーン版大戦略II,Campaign-ban Daisakusen II,518,X68000,SYS0012a.bin,SYS0012.bmp,SYS0012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=518
THE SCREAMER,The Screamer,520,PC-8801,ROM0002a.bin,ROM0002.bmp,ROM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=520
STAR TRADER,Star Trader,521,PC-8801,FAL0062a.bin,FAL0062.bmp,FAL0062m.bin,FAL0062d.bin,https://www.amusement-center.com/project/egg/game/?product_id=521
イース,Ancient Ys Vanished Omen - Ys,522,PC-8801mkIISR,FAL0051a.bin,FAL0051.bmp,FAL0051m.bin,FAL0051d.bin,https://www.amusement-center.com/project/egg/game/?product_id=522
イース,Ys,523,FM77AV,FAL0052a.bin,FAL0052.bmp,FAL0052m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=523
イース,Ys,524,MSX2,FAL1051a.bin,FAL1051.bmp,FAL1051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=524
イースII,Ys II,525,PC-8801,FAL0053a.bin,FAL0053.bmp,FAL0053m.bin,FAL0053d.bin,https://www.amusement-center.com/project/egg/game/?product_id=525
イースII,Ys II,526,MSX2,FAL1052a.bin,FAL1052.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=526
イースII,Ys II,527,FM77AV,FAL0054a.bin,FAL0054.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=527
ワンダラーズ フロム イース,Wanderers From Ys,528,PC-8801,FAL0055a.bin,FAL0055.bmp,,FAL0055d.bin,https://www.amusement-center.com/project/egg/game/?product_id=528
ワンダラーズ フロム イース,Wanderers From Ys,529,MSX2,FAL1053a.bin,FAL1053.bmp,FAL1053m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=529
ぽっぷるメイル,Poppuru Mail,530,PC-8801,FAL0063a.bin,FAL0063.bmp,FAL0063m.bin,FAL0063d.bin,https://www.amusement-center.com/project/egg/game/?product_id=530
アステカ,Asteka,531,PC-8801,FAL0059a.bin,FAL0059.bmp,FAL0059m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=531
ザナドゥ,Xanadu,532,FM-7,FAL0064a.bin,FAL0064.bmp,FAL0064m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=532
デーモンズリング,Demons Ring,533,PC-8801,FAL0065a.bin,FAL0065.bmp,FAL0065m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=533
ドラゴンスレイヤー　Level1.1,Dragon Slayer - Level 1.1,534,PC-8801,FAL0056a.bin,FAL0056.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=534
ドラゴンスレイヤー　Level2.0,Dragon Slayer - Level 2.0,535,PC-8801,FAL0057a.bin,FAL0057.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=535
ドラゴンスレイヤーIV　ドラスレファミリー,Dragon Slayer IV - Dra-Sle Family,536,MSX2,FAL1054a.bin,FAL1054.bmp,FAL1054m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=536
ドラゴンスレイヤーⅥ　英雄伝説,Dragon Slayer VI - Eiyuu Denstsu,537,PC-9801,FAL0066a.bin,FAL0066.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=537
ドラゴンスレイヤーⅥ　英雄伝説Ⅱ,Dragon Slayer VI - Eiyuu Denstsu II,538,PC-9801,FAL0067a.bin,FAL0067.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=538
ロマンシア,Romancia,539,PC-8801,FAL0058a.bin,FAL0058.bmp,FAL0058m.bin,FAL0058d.bin,https://www.amusement-center.com/project/egg/game/?product_id=539
太陽の神殿,Taiyou no Shinden,540,PC-8801,FAL0060a.bin,FAL0060.bmp,FAL0060m.bin,FAL0060d.bin,https://www.amusement-center.com/project/egg/game/?product_id=540
ガーディック,Guardic,541,MSX,COM1018a.bin,COM1018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=541
スクウェア・リゾート〜ハイパー戦車戦〜,Square Resort - Hyper Senshasen,542,X68000,FAM0006a.bin,FAM0006.bmp,FAM0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=542
ヒストリーオブエルスリード,History of Elthlead,544,X68000,NCS0012a.bin,NCS0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=544
ティル・ナ・ノーグ,Tir Na Nog,545,PC-9801,SYS0026a.bin,SYS0026.bmp,SYS0026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=545
ヴェルスナーグ戦乱,Versnag Senran,547,X68000,FAM0007a.bin,FAM0007.bmp,FAM0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=547
Mr.Bump,Mr. Bump,548,PC-8801,NCS0013a.bin,NCS0013.bmp,NCS0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=548
サイコワールド,Psycho World,550,MSX2,HRZ1001a.bin,HRZ1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=550
電脳水滸伝,Dennou Suikoden,551,FM-7,HOT0012a.bin,HOT0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=551
ブランディッシュ３,Brandish 3,553,PC-9801,FAL0074a.bin,FAL0074.bmp,FAL0074m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=553
ハイディフォス,Hydefos - Hyper Defending Force System,554,MSX2,HRZ1002a.bin,HRZ1002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=554
ブランディッシュ　リニューアル,Brandish - Renewal,555,PC-9801,FAL0072a.bin,FAL0072.bmp,FAL0072m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=555
ブランディッシュ２,Brandish 2,556,PC-9801,FAL0073a.bin,FAL0073.bmp,FAL0073m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=556
英雄伝説Ⅲ 白き魔女　リニューアル,Eiyuu Densetsu III - Shiroki Majo - Renewal,558,PC-9801,FAL0078a.bin,FAL0078.bmp,FAL0078m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=558
大海令　〜大日本帝国海軍の軌跡〜,Daikairei - Dainippon Teikokugun no Kiseki,559,PC-9801,ART0006a.bin,ART0006.bmp,ART0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=559
ジグソーアドベンチャー,Jigsaw Adventure,561,PC-8801,SYS0030a.bin,SYS0030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=561
機甲師団,Kikou Shidan - Panzer Division,562,PC-9801,ART0009a.bin,ART0009.bmp,ART0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=562
ロードモナーク,Lord Monarch,563,PC-9801,FAL0070a.bin,FAL0070.bmp,FAL0070m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=563
大戦略III'90,Daisenryaku III '90,564,PC-9801,SYS0029a.bin,SYS0029.bmp,SYS0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=564
サバッシュⅡ,Zavas II,567,PC-9801,POP0003a.bin,POP0003.bmp,POP0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=567
栄冠は君に３,Eikan wa Kimi ni 3,568,PC-9801,ART0016a.bin,ART0016.bmp,ART0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=568
ダイナソア,Dinosaur,570,PC-9801,FAL0061a.bin,FAL0061.bmp,FAL0061m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=570
機甲師団II,Kikou Shidan II - Panzer Division,571,PC-9801,ART0013a.bin,ART0013.bmp,ART0013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=571
ATLAS,Atlas,574,PC-9801,ART0014a.bin,ART0014.bmp,ART0014m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=574
英雄伝説Ⅳ 〜朱紅い雫〜,Eiyuu Densetsu IV - Akai Shizuku,575,PC-9801,FAL0079a.bin,FAL0079.bmp,FAL0079m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=575
38万キロの虚空,38-man Kilo no Kokuu,576,PC-9801,,SAC0016.bmp,SAC0016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=576
Revival Xanadu EASY Ver.,Revival Xanadu - Easy Ver.,577,PC-9801,FAL0068a.bin,FAL0068.bmp,FAL0068m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=577
電脳学園シナリオI,Dennou Gakuen - Scenario I,578,PC-9801,PGNX0001a.bin,PGNX0001.bmp,PGNX0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=578
電脳学園II　ハイウェイバスター！！,Dennou Gakuen II - Highway Buster,579,PC-9801,PGNX0002a.bin,PGNX0002.bmp,PGNX0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=579
電脳学園IV　エイプハンターＪ,Dennou Gakuen IV - Ape Hunter J,580,PC-9801,PGNX0004a.bin,PGNX0004.bmp,PGNX0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=580
ＤＳコレクション１　〜ジャブーンコレション for MSX2〜,DS Collection 1 - Juboom Collection for MSX2,581,MSX2,PCOM0001a.bin,PCOM0001.bmp,PCOM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=581
ＤＳコレクション２　〜グリーンクリスタル for MSX2〜,DS Collection 2 - Green Crystal Collection for MSX2,582,MSX2,PCOM0002a.bin,PCOM0002.bmp,PCOM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=582
ディーヴァ,Daiva,583,PC-8801,PTAE0001a.bin,PTAE0001.bmp,PTAE0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=583
HYDLIDE music collection RENEWAL,Hydlide - Music Collection Renewal,584,Other,PTAE0003a.bin,PTAE0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=584
ハイドライド,Hydlide,585,PC-9801,PTAE0002a.bin,PTAE0002.bmp,PTAE0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=585
ソードワールドPC,Sword World PC,586,PC-9801,PTAE0004a.bin,PTAE0004.bmp,PTAE0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=586
ＤＳコレクション３,DS Collection 3,587,MSX2,PCOM0003a.bin,PCOM0003.bmp,PCOM0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=587
ＤＳコレクション４,DS Collection 4,588,MSX2,PCOM0004a.bin,PCOM0004.bmp,PCOM0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=588
ドラゴンクイズ,Dragon Quiz,589,MSX2,PCOM0008a.bin,PCOM0008.bmp,PCOM0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=589
DSコレクション6,DS Collection 6,590,MSX2,PCOM0006a.bin,PCOM0006.bmp,PCOM0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=590
ハイドライドWIN版１，２，３セット,"Hydlide Win-ban 1, 2, 3 Set",591,Windows,PTAE0005a.bin,PTAE0005.bmp,PTAE0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=591
ＤＳコレクション７,DS Collection 7,592,MSX,PCOM0009a.bin,PCOM0009.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=592
にゃんぴ☆これくしょん,Nyanpi Collection,593,MSX2,PCOM0012a.bin,PCOM0012.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=593
ブラスターバーン総集編(前編),Blaster Burn - Soushuu-hen (Zen-hen),594,MSX2,PCOM0013a.bin,PCOM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=594
ブラスターバーン総集編(後編),Blaster Burn - Soushuu-hen (Kou-hen),595,MSX,PCOM0014a.bin,PCOM0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=595
電脳学園III　トップをねらえ！,Dennou Gakuen III - Top o Nerae!,596,PC-9801,PGNX0003a.bin,PGNX0003.bmp,PGNX0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=596
アレスタ1・2PLUS,Aleste 1 & 2 Plus,597,MSX2,PCOM0011a.bin,PCOM0011.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=597
コンパイルシューティングコレクション,Compile Shooting Collection,598,MSX,PCOM0015a.bin,PCOM0015.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=598
真魔王ゴルベリアス PLUS,Shin Ma-ou Golvellius Plus,599,MSX2,PCOM0016a.bin,PCOM0016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=599
テグザー＆ファイアーホーク,Thexder & Fire Hawk,600,MSX2,PGAR0001a.bin,PGAR0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=600
惑星メフィウス＋バトルシップクラプトン2,Wakusei Mephius + Battleship Clapton 2,601,MSX,PTAE0006a.bin,PTAE0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=601
ピーチアップコレクションⅠ,Peach Up Collection I,602,MSX2,PCOM0017a.bin,PCOM0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=602
ピーチアップコレクションⅡ,Peach Up Collection II,603,MSX2,PCOM0018a.bin,PCOM0018.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=603
ピーチアップコレクションⅢ,Peach Up Collection III,604,MSX2,PCOM0019a.bin,PCOM0019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=604
ギャルッぽクラブ,Gal-ppo Club,605,PC-8801,PMIC0001a.bin,PMIC0001.bmp,PMIC0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=605
ロードス島戦記,Lodoss-tou Senki,606,PC-9801,PHAM0002a.bin,PHAM0002.bmp,PHAM0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=606
幻世喜譚,Gensei Kitan,607,PC-9801,PCOM0020a.bin,PCOM0020.bmp,PCOM0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=607
ロードス島戦記福神漬,Lodoss-tou Senki - Fukujinzuke,608,PC-9801,PHAM0003a.bin,PHAM0003.bmp,PHAM0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=608
ロードス島戦記II,Lodoss-tou Senki II,609,PC-9801,PHAM0004a.bin,PHAM0004.bmp,PHAM0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=609
ディーヴァ全シナリオセット,Daiva - Zen Scenario Set,610,Other,PTAE0007a.bin,PTAE0007.bmp,PTAE0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=610
天下統一,Tenka Touitsu,611,PC-9801,PSYS0001a.bin,PSYS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=611
ロードス島戦記福神漬2,Lodoss-tou Senki - Fukujinzuke 2,612,PC-9801,PHAM0005a.bin,PHAM0005.bmp,PHAM0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=612
天下統一II,Tenka Touitsu II,613,PC-9801,PSYS0002a.bin,PSYS0002.bmp,PSYS0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=613
ルーンワース1-2-3,Rune Worth - 1-2-3,614,PC-9801,PTAE0008a.bin,PTAE0008.bmp,PTAE0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=614
東京トワイライトバスターズ,Tokyo Twilight Busters,615,PC-9801,PTEL0001a.bin,PTEL0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=615
アマランスⅠ・Ⅱセット,Phantasie RPG - Amaranth - I & II Set,616,PC-9801,PFUG0001a.bin,PFUG0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=616
マース,Strategic - Mars,617,MSX2,PDBS0001a.bin,PDBS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=617
マスターオブモンスターズII＋シナリオ集,Master of Monsters II - Scenario-shuu,618,PC-9801,PSYS0003a.bin,PSYS0003.bmp,PSYS0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=618
天舞+シナリオ集,Tenma + Scenario-shuu,619,PC-9801,PTEL0002a.bin,PTEL0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=619
ロボクラッシュ98,Robo Crush 98,620,PC-9801,PSYS0004a.bin,PSYS0004.bmp,PSYS0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=620
ロードス島戦記福神漬3,Lodoss-tou Senki - Fukujinzuke 3,621,PC-9801,PHAM0006a.bin,PHAM0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=621
メルヘンヴェールⅠ・Ⅱ,Maerchen Veil I & II,622,PC-9801,PSAC0001a.bin,PSAC0001.bmp,PSAC0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=622
マスターオブモンスターズFinal,Master of Monsters - Final,623,PC-9801,PSYS0005a.bin,PSYS0005.bmp,PSYS0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=623
妖撃隊,Yougekitai,624,PC-9801,PTEL0003a.bin,PTEL0003.bmp,PTEL0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=624
ロボクラッシュ２,Robo Crush 2,625,PC-9801,PSYS0006a.bin,PSYS0006.bmp,PSYS0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=625
パワードール,Power Dolls,626,PC-9801,PKSK0001a.bin,PKSK0001.bmp,PKSK0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=626
天舞LIMITED,Tenma Limited,627,PC-9801,PTEL0004a.bin,PTEL0004.bmp,PTEL0004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=627
ちゃっくんぽっぷ＆ジャイロダイン／タイトー８８コレクション１,Chack'n Pop & Gyrodine - Taito 88 Collection 1,628,PC-8801,PTIT0001a.bin,PTIT0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=628
エクスランダー,Ex-Lander - Aoki no Monshou no Kishidan,629,PC-9801,PMCV0001a.bin,PMCV0001.bmp,PMCV0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=629
フランチック,Frantic,630,MSX2,PANM0001a.bin,PANM0001.bmp,PANM0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=630
エレベータアクション＆ビクトリアスナイン／タイトー８８コレクション２,Elevator Action & Gyrodine - Taito 88 Collection,631,PC-8801,PTIT0002a.bin,PTIT0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=631
ルナティックドーンII,Lunatic Dawn II,632,PC-9801,PART0001a.bin,PART0001.bmp,PART0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=632
メルティランサー,Melty Lancer,633,PC-9801,PTEN0001a.bin,PTEN0001.bmp,PTEN0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=633
天舞〜満漢全席〜,Tenma - Mankan Zenseki,634,PC-9801,PTEL0005a.bin,PTEL0005.bmp,PTEL0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=634
卒業Ⅰ・Ⅱセット,Sotsugyou - I + II Set,635,PC-9801,PIRI0001a.bin,PIRI0001.bmp,PIRI0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=635
デザートドラグーン,Desert Dragoon,636,PC-9801,PTEN0002a.bin,PTEN0002.bmp,PTEN0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=636
ルーンマスター1-II-三,Rune Master - 1-II-San,637,MSX2,PCOM0021a.bin,PCOM0021.bmp,PCOM0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=637
イース大全集 〜Ys complete works 〜,Ys Daizenshuu - Ys Complete Works,638,Other,PFAL0001a.bin,PFAL0001.bmp,PFAL0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=638
エレベータアクション＆ジャイロダイン／タイトーＭＳＸコレクション１,Elevator Action & Gyrodine - Taito MSX Collection 1,639,MSX,PTIT0003a.bin,PTIT0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=639
スクランブルフォーメーション＆フロントライン／タイトーＭＳＸコレクション２,Scramble Formation & Frontline - Taito MSX Collection 2,640,MSX,PTIT0004a.bin,PTIT0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=640
風の伝説ザナドゥ※Full版,Kaze no Densetsu Xanadu - Full-ban,641,PC Engine,PFAL0002a.bin,PFAL0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=641
風の伝説ザナドゥ※Tiny版,Kaze no Densetsu Xanadu - Tiny-ban,642,PC Engine,PFAL0003a.bin,PFAL0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=642
ラスタンサーガ＆雀フレンド／タイトーＭＳＸコレクション３,Rastan Saga & Jong Friend - Taito MSX Collection 3,643,MSX,PTIT0005a.bin,PTIT0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=643
風の伝説ザナドゥⅡ※Full版,Kaze no Densetsu Xanadu II - Full-ban,644,PC Engine,PFAL0004a.bin,PFAL0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=644
風の伝説ザナドゥⅡ※Tiny版,Kaze no Densetsu Xanadu II - Tiny-ban,645,PC Engine,PFAL0005a.bin,PFAL0005.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=645
ATLASⅡ,Atlas II,646,PC-9801,ART0015a.bin,ART0015.bmp,ART0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=646
緋王伝Ⅱ,Hiouden II,647,PC-9801,TEL0035a.bin,TEL0035.bmp,TEL0035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=647
斬〜陽炎の時代〜,Zan - Kagerou no Toki,648,X68000,TEL0036a.bin,TEL0036.bmp,TEL0036m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=648
ぽっぷるメイル,Poppuru Mail,649,PC-9801,FAL0075a.bin,FAL0075.bmp,FAL0075m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=649
夢幻戦士ヴァリス,Mugen Senshi Valis,650,PC Engine,TEL0037a.bin,TEL0037.bmp,TEL0037m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=650
斬Ⅲ 〜天運我にあり〜,Zan III - Ten-un Ware ni Ari,651,PC-9801,TEL0022a.bin,TEL0022.bmp,TEL0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=651
夢幻戦士ヴァリスII,Mugen Senshi Valis II,652,PC Engine,TEL0038a.bin,TEL0038.bmp,TEL0038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=652
クリムゾンIII,Crimson III,653,MSX2,XTA1004a.bin,XTA1004.bmp,XTA1004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=653
アドバンスド・ロードモナーク,Advanced Lord Monarch,654,PC-9801,FAL0071a.bin,FAL0071.bmp,FAL0071m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=654
アマランスIII,Amaranth III,655,PC-9801,FUG0002a.bin,FUG0002.bmp,FUG0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=655
夢幻戦士ヴァリスIII,Mugen Senshi Valis III,656,PC Engine,TEL0039a.bin,TEL0039.bmp,TEL0039m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=656
